Name,Image,Image SH,#1,Material 1,#2,Material 2,#3,Material 3,#4,Material 4,#5,Material 5,#6,Material 6,Buy,Sell,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Version Added,Unlocked?,Recipes to Unlock,Category,Crafted Item Internal ID,Card Color,DIY Icon Filename,DIY Icon Filename SH,Serial ID,Internal ID,Unique Entry ID
orange smoothie,https://acnhcdn.com/latest/CookingIcon/FtrSmoothieOrange.png,NA,2,orange,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,14001,color_76,FtrSmoothieOrange,NA,15001,910,HiSanDaRLBnRuhB2m
orange tart,https://acnhcdn.com/latest/CookingIcon/FtrTartOrange.png,NA,1,flour,1,sugar,1,orange,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13949,color_65,FtrTartOrange,NA,14501,862,iCoZcJgS4Ce6bFtz3
orange umbrella,https://acnhcdn.com/latest/DIYRecipeIcon/UmbrellaOrange0.png,NA,7,orange,,,,,,,,,,,NFS,200,NA,NA,Lazy villagers,,NA,NA,1.0.0,Yes,100,Equipment,6912,orange,UmbrellaOrange0,NA,1704,625,ZFxY5TXjBeThpDkjy
orange wall,https://acnhcdn.com/latest/DIYRecipeIcon/RoomTexWallOrange00.png,NA,20,orange,,,,,,,,,,,NFS,200,NA,NA,Lazy villagers,,NA,NA,1.0.0,Yes,100,Wallpaper,4915,orange,RoomTexWallOrange00,NA,1702,303,8rnfwGyLMaw5FTMQb
orange wall-mounted clock,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFruitsClockW.png,NA,10,orange,2,wood,,,,,,,,,NFS,200,NA,NA,Lazy villagers; Tom Nook,Obtained during the main storyline during the villager house development quest if the native fruit is oranges,NA,NA,1.0.0,Yes,100,Wall-mounted,3976,orange,FtrFruitsClockW,NA,1701,184,rJaAL5N8CQQ5dPd9y
organic bread,https://acnhcdn.com/latest/CookingIcon/FtrBreadbasketOrganic.png,NA,3,whole-wheat flour,,,,,,,,,,,NFS,200,NA,NA,Basic Cooking Recipes,,NA,NA,2.0.0,Yes,0,Savory,12823,color_62,FtrBreadbasketOrganic,NA,12802,976,v5JqH746uHbNQz4cC
ornament crown,https://acnhcdn.com/latest/DIYRecipeIcon/CapOrnamentCOrnament0.png,NA,3,red ornament,3,blue ornament,3,gold ornament,,,,,,,NFS,200,NA,NA,All villagers; Balloons,,ornaments,Yes,2.0.0,Yes,0,Equipment,14613,white,CapOrnamentCOrnament0,NA,7480,1017,hsET2xdWiacz4BF6A
ornament garland,https://acnhcdn.com/latest/DIYRecipeIcon/FtrOrnamentWall.png,NA,2,red ornament,2,blue ornament,2,gold ornament,5,iron nugget,,,,,NFS,200,NA,NA,All villagers; Balloons,,ornaments,Yes,2.0.0,Yes,0,Housewares,14593,white,FtrOrnamentWall,NA,7415,1014,irL6awhaK4iYE3JyW
ornament mobile,https://acnhcdn.com/latest/DIYRecipeIcon/FtrOrnamentMobile.png,NA,1,red ornament,1,blue ornament,1,gold ornament,4,tree branch,,,,,NFS,200,NA,NA,All villagers; Balloons,,ornaments,Yes,1.0.0,Yes,0,Wall-mounted,6818,white,FtrOrnamentMobile,NA,7430,433,RaotMSgnPsgG6PKLu
ornament table lamp,https://acnhcdn.com/latest/DIYRecipeIcon/FtrOrnamentLamp.png,NA,2,red ornament,2,iron nugget,,,,,,,,,NFS,200,NA,NA,All villagers; Balloons,,ornaments,Yes,2.0.0,Yes,0,Miscellaneous,14591,white,FtrOrnamentLamp,NA,7412,1015,B2jkM55Eo5oYK7KQ7
ornament tree,https://acnhcdn.com/latest/DIYRecipeIcon/FtrOrnamentTree.png,NA,3,red ornament,2,blue ornament,1,gold ornament,3,iron nugget,,,,,NFS,200,NA,NA,All villagers; Balloons,,ornaments,Yes,2.0.0,Yes,0,Housewares,14728,white,FtrOrnamentTree,NA,7413,1012,biQhFN8F8AiWfgsfp
ornament wreath,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDoorOrnamentWreathOrnament.png,NA,6,blue ornament,2,gold ornament,,,,,,,,,NFS,200,NA,NA,Balloons; Isabelle,,ornaments,Yes,1.0.0,Yes,0,Wall-mounted,4377,white,FtrDoorOrnamentWreathOrnament,NA,7440,226,rLcgugWkG2sntC7Lh
outdoor bath,https://acnhcdn.com/latest/DIYRecipeIcon/FtrOpenairbath.png,NA,20,stone,1,shovel,,,,,,,,,NFS,200,3000,Nook Miles,Nook Miles Redemption,,NA,NA,1.0.0,Yes,0,Housewares,1111,light gray,FtrOpenairbath,NA,812,410,9odpMYcPqYJvqQ9qs
outdoor picnic set,https://acnhcdn.com/latest/DIYRecipeIcon/FtrSakuraPicnicset.png,NA,10,cherry-blossom petal,,,,,,,,,,,NFS,200,NA,NA,Balloons; Isabelle,,cherry-blossom petals,Yes,1.0.0,Yes,0,Housewares,6033,pink,FtrSakuraPicnicset,NA,3403,422,uG5LkajvrX63DoMwC
palm-tree lamp,https://acnhcdn.com/latest/DIYRecipeIcon/FtrPalmtreelamp.png,NA,4,coconut,4,wood,4,clay,,,,,,,NFS,200,NA,NA,Snooty villagers,,NA,NA,1.0.0,Yes,0,Housewares,7259,green,FtrPalmtreelamp,NA,1841,575,FcvtqX5qPrfTkDm7Z
pan flute,https://acnhcdn.com/latest/DIYRecipeIcon/ToolPanpipe.png,NA,7,young spring bamboo,,,,,,,,,,,NFS,200,NA,NA,Balloons,,young spring bamboo,Yes,1.0.0,Yes,0,Other,5517,green,ToolPanpipe,NA,134,398,oEeGqoaMP9XdQE3NF
pancakes,https://acnhcdn.com/latest/CookingIcon/FtrPancakePlain.png,NA,2,flour,2,sugar,,,,,,,,,NFS,200,NA,NA,Be a Chef! DIY Recipes+,,NA,NA,2.0.0,Yes,0,Sweet,14129,color_64,FtrPancakePlain,NA,14801,937,KRLQxqhyuomQHe5hW
pansy crown,https://acnhcdn.com/latest/DIYRecipeIcon/CapOrnamentPansy1.png,NA,2,red pansies,2,yellow pansies,2,white pansies,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,1.0.0,Yes,0,Equipment,5105,green,CapOrnamentPansy1,NA,8217,246,X8taQdT4nzX6wvY3S
pansy table,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFlowerTableS.png,NA,5,yellow pansies,3,hardwood,,,,,,,,,NFS,200,NA,NA,Normal villagers,,NA,NA,1.0.0,Yes,50,Housewares,7237,green,FtrFlowerTableS,NA,7805,516,7iYZ6YuJGjETcGF8A
pansy wand,https://acnhcdn.com/latest/DIYRecipeIcon/ToolStickPansy.png,NA,1,yellow pansies,3,star fragment,,,,,,,,,NFS,200,NA,NA,Celeste,,NA,NA,1.0.0,Yes,0,Tools,5091,green,ToolStickPansy,NA,8275,527,5NPaTGzE9ZCAryFmE
pansy wreath,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDoorOrnamentWreathPansy.png,NA,3,yellow pansies,3,white pansies,3,red pansies,,,,,,,NFS,200,NA,NA,All villagers; Tom Nook,Obtained during the main storyline during the villager house development quest if the native flower is pansies,NA,NA,1.0.0,Yes,50,Wall-mounted,5466,green,FtrDoorOrnamentWreathPansy,NA,7857,230,qPZnLEKoAZbQxXQiG
park fence,https://acnhcdn.com/latest/DIYRecipeIcon/ItemFencePark.png,NA,5,iron nugget,,,,,,,,,,,NFS,200,NA,NA,Custom Fencing in a Flash,,NA,NA,2.0.0,Yes,0,Other,14759,dark gray,ItemFencePark,NA,973,1011,K6HirvKManZwEueu3
partition wall,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWallHigh.png,NA,3,wood,3,clay,,,,,,,,,NFS,200,NA,NA,Niko,Received after completing 8th HHP house,Happy Home Paradise,Yes,2.0.0,Yes,0,Other,12681,color_52,FtrWallHigh,NA,600,753,taa5jSwuss9wHWtEN
paw-print doorplate,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDoorOrnamentPaw.png,NA,3,wood,,,,,,,,,,,NFS,200,NA,NA,Peppy villagers,,NA,NA,1.0.0,Yes,50,Wall-mounted,5716,brown,FtrDoorOrnamentPaw,NA,501,466,S3f74cedig2pCxFHu
peach chair,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFruitsChairPeach.png,NA,10,peach,5,wood,,,,,,,,,NFS,200,NA,NA,Normal villagers; Tom Nook,Obtained during the main storyline during the villager house development quest if the native fruit is peaches,NA,NA,1.0.0,Yes,100,Housewares,4127,pink,FtrFruitsChairPeach,NA,1740,187,nCJGnLxvqbshrxxxD
peach dress,https://acnhcdn.com/latest/DIYRecipeIcon/TopsTexOnepieceAlineNPeach0.png,NA,8,peach,,,,,,,,,,,NFS,200,NA,NA,Normal villagers,,NA,NA,1.0.0,Yes,100,Equipment,9839,pink,TopsTexOnepieceAlineNPeach0,NA,1746,618,zmPZEvBG6yYGmeFBx
peach hat,https://acnhcdn.com/latest/DIYRecipeIcon/CapHatPeach0.png,NA,5,peach,,,,,,,,,,,NFS,200,NA,NA,Normal villagers,,NA,NA,1.0.0,Yes,100,Equipment,9874,pink,CapHatPeach0,NA,1745,619,iSQTJwDAeiFowjbt5
peach jam,https://acnhcdn.com/latest/CookingIcon/FtrJarPeach.png,NA,3,peach,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,14170,color_76,FtrJarPeach,NA,13613,950,TWoPKZdra4upoHrhf
peach jelly,https://acnhcdn.com/latest/CookingIcon/FtrJellyPeach.png,NA,2,peach,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13963,color_60,FtrJellyPeach,NA,14303,872,M7aGdjwqJkXZD2ZoY
peach pie,https://acnhcdn.com/latest/CookingIcon/FtrPiePeach.png,NA,3,flour,2,sugar,2,peach,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13935,color_70,FtrPiePeach,NA,14903,848,yG7TbaxmzT8GSH9Hy
peach rug,https://acnhcdn.com/latest/DIYRecipeIcon/RugOtherPeachM00.png,NA,6,peach,,,,,,,,,,,NFS,200,NA,NA,Normal villagers,,NA,NA,1.0.0,Yes,100,Rugs,7331,pink,RugOtherPeachM00,NA,1743,545,qYQTQktpoWBckW63d
peach smoothie,https://acnhcdn.com/latest/CookingIcon/FtrSmoothiePeach.png,NA,2,peach,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13999,color_76,FtrSmoothiePeach,NA,15003,908,38YC4aY5hkydAdbd9
peach surprise box,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFruitsBox.png,NA,10,peach,4,softwood,,,,,,,,,NFS,200,NA,NA,Normal villagers; Tom Nook,Obtained during the main storyline during the villager house development quest if the native fruit is peaches,NA,NA,1.0.0,Yes,100,Miscellaneous,4128,pink,FtrFruitsBox,NA,1741,188,47GdZP9FTse2XqXCv
peach tart,https://acnhcdn.com/latest/CookingIcon/FtrTartPeach.png,NA,1,flour,1,sugar,1,peach,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13951,color_66,FtrTartPeach,NA,14503,864,YNZ5wPzr9HZ8Hsev9
peach umbrella,https://acnhcdn.com/latest/DIYRecipeIcon/UmbrellaPeach0.png,NA,7,peach,,,,,,,,,,,NFS,200,NA,NA,Normal villagers,,NA,NA,1.0.0,Yes,100,Equipment,9947,pink,UmbrellaPeach0,NA,1744,620,bpoAgczMK3d6dmtte
peach wall,https://acnhcdn.com/latest/DIYRecipeIcon/RoomTexWallPeach00.png,NA,20,peach,,,,,,,,,,,NFS,200,NA,NA,Normal villagers,,NA,NA,1.0.0,Yes,100,Wallpaper,4918,pink,RoomTexWallPeach00,NA,1742,306,EtpBMH46crTvLrLrn
pear bed,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFruitsBedS.png,NA,10,pear,6,softwood,,,,,,,,,NFS,200,NA,NA,Jock villagers; Tom Nook,Obtained during the main storyline during the villager house development quest if the native fruit is pears,NA,NA,1.0.0,Yes,100,Housewares,4546,green,FtrFruitsBedS,NA,1801,186,cGN8QeEJjgtfZJnqv
pear dress,https://acnhcdn.com/latest/DIYRecipeIcon/TopsTexOnepieceAlineNPear0.png,NA,8,pear,,,,,,,,,,,NFS,200,NA,NA,Jock villagers,,NA,NA,1.0.0,Yes,100,Equipment,9837,green,TopsTexOnepieceAlineNPear0,NA,1806,615,Gc8pnkWgCZcMbeJnk
pear hat,https://acnhcdn.com/latest/DIYRecipeIcon/CapHatPear0.png,NA,5,pear,,,,,,,,,,,NFS,200,NA,NA,Jock villagers,,NA,NA,1.0.0,Yes,100,Equipment,9872,green,CapHatPear0,NA,1805,616,u6hqbCNXEpdwk5TyW
pear jam,https://acnhcdn.com/latest/CookingIcon/FtrJarPear.png,NA,3,pear,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,14171,color_76,FtrJarPear,NA,13614,951,qbWRHmfSzfr3JHdQt
pear jelly,https://acnhcdn.com/latest/CookingIcon/FtrJellyPear.png,NA,2,pear,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13961,color_60,FtrJellyPear,NA,14304,870,ef5AsgTMKEFfZbXy7
pear pie,https://acnhcdn.com/latest/CookingIcon/FtrPiePear.png,NA,3,flour,2,sugar,2,pear,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13936,color_66,FtrPiePear,NA,14904,849,ctyhQ6weFqSiWRgYx
pear rug,https://acnhcdn.com/latest/DIYRecipeIcon/RugOtherPearM00.png,NA,6,pear,,,,,,,,,,,NFS,200,NA,NA,Jock villagers,,NA,NA,1.0.0,Yes,100,Rugs,7332,green,RugOtherPearM00,NA,1803,546,eEcepcMqPiijQzjta
pear smoothie,https://acnhcdn.com/latest/CookingIcon/FtrSmoothiePear.png,NA,2,pear,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13995,color_76,FtrSmoothiePear,NA,15004,904,9zBg5GHcomeaLrGio
pear tart,https://acnhcdn.com/latest/CookingIcon/FtrTartPear.png,NA,1,flour,1,sugar,1,pear,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13953,color_68,FtrTartPear,NA,14504,866,yRGZYphMaPFkA5JtD
pear umbrella,https://acnhcdn.com/latest/DIYRecipeIcon/UmbrellaPear0.png,NA,7,pear,,,,,,,,,,,NFS,200,NA,NA,Jock villagers,,NA,NA,1.0.0,Yes,100,Equipment,9950,green,UmbrellaPear0,NA,1804,617,Z4yN2HWQNGM9HYBZo
pear wall,https://acnhcdn.com/latest/DIYRecipeIcon/RoomTexWallPear00.png,NA,20,pear,,,,,,,,,,,NFS,200,NA,NA,Jock villagers,,NA,NA,1.0.0,Yes,100,Wallpaper,4917,green,RoomTexWallPear00,NA,1802,305,es6hFYQ5DneXyj8od
pear wardrobe,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFruitsClosetLR.png,NA,10,pear,5,wood,,,,,,,,,NFS,200,NA,NA,Jock villagers; Tom Nook,Obtained during the main storyline during the villager house development quest if the native fruit is pears,NA,NA,1.0.0,Yes,100,Housewares,1263,green,FtrFruitsClosetLR,NA,1800,9,ruECmxoLmFHpjeKau
pesce all'acqua pazza,https://acnhcdn.com/latest/CookingIcon/FtrFishdishBream.png,NA,1,red snapper,1,tomato,1,manila clam,,,,,,,NFS,200,NA,NA,Catching a red snapper,,NA,NA,2.0.0,Yes,0,Savory,14161,color_65,FtrFishdishBream,NA,13506,941,nCjFBAoftoweN7fCp
pickled veggies,https://acnhcdn.com/latest/CookingIcon/FtrJarVegetable.png,NA,1,carrot,1,potato,1,tomato,1,orange pumpkin,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,14174,color_76,FtrJarVegetable,NA,13602,954,AyEZ2ZtWGxRjTCNdm
pile of cardboard boxes,https://acnhcdn.com/latest/DIYRecipeIcon/FtrCardboardPile.png,NA,3,cardboard box,,,,,,,,,,,NFS,200,NA,NA,Lazy villagers,,NA,NA,2.0.0,Yes,1,Housewares,13696,yellow,FtrCardboardPile,NA,2137,1053,Fp4sbM2BctELxv7cz
pile of cash,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBanknotes.png,NA,3,"99,000 Bells",,,,,,,,,,,NFS,200,NA,NA,Snooty villagers,,NA,NA,2.0.0,Yes,50,Miscellaneous,13666,yellow,FtrBanknotes,NA,2191,1061,bFkL9b95kFYowfZTa
pile of leaves,https://acnhcdn.com/latest/DIYRecipeIcon/FtrFallenleaves.png,NA,3,pine cone,5,clump of weeds,,,,,,,,,NFS,200,NA,NA,Balloons,,acorns and pine cones,Yes,1.0.0,Yes,0,Housewares,1023,brown,FtrFallenleaves,NA,4602,586,4DfamX3gvgQKPaGYi
pile of zen cushions,https://acnhcdn.com/latest/DIYRecipeIcon/FtrCushionJapanPile.png,NA,3,zen cushion,,,,,,,,,,,NFS,200,NA,NA,Cranky villagers,,NA,NA,1.0.0,Yes,100,Housewares,7048,yellow,FtrCushionJapanPile,NA,2140,521,2CGSv5apJjzb9AZS5
pine bonsai tree,https://acnhcdn.com/latest/DIYRecipeIcon/FtrBonsaiPine.png,NA,8,pine cone,5,clay,,,,,,,,,NFS,200,NA,NA,Balloons,,acorns and pine cones,Yes,1.0.0,Yes,0,Miscellaneous,3802,brown,FtrBonsaiPine,NA,4610,592,ifZ8RQ4kxXgJawABR
Pisces lamp,https://acnhcdn.com/latest/DIYRecipeIcon/FtrZodiacPisces.png,NA,3,star fragment,2,Pisces fragment,2,gold nugget,4,stone,,,,,NFS,200,NA,NA,Celeste,,Pisces,Yes,1.0.0,Yes,0,Housewares,5963,silver,FtrZodiacPisces,NA,2311,399,WkqrKtCEaK8GTwQ6L
pitfall seed,https://acnhcdn.com/latest/DIYRecipeIcon/PitfallSeed.png,NA,4,clump of weeds,6,tree branch,,,,,,,,,900,200,NA,NA,Nook's Cranny,Also obtained from digging up an existing pitfall,NA,NA,1.0.0,Yes,100,Other,2578,green,PitfallSeed,NA,135,264,QB33ur4L2mq5CvL4X
pizza margherita,https://acnhcdn.com/latest/CookingIcon/FtrPizza.png,NA,3,flour,2,tomato,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,14466,color_63,FtrPizza,NA,13201,967,cZRJqzYg5RwYj8sR5
plain cupcakes,https://acnhcdn.com/latest/CookingIcon/FtrCupcakePlain.png,NA,1,flour,1,sugar,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,14118,color_61,FtrCupcakePlain,NA,14201,926,o5z3wBSbYDFQFsup6
plain scones,https://acnhcdn.com/latest/CookingIcon/FtrSconePlain.png,NA,2,flour,1,sugar,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,14109,color_61,FtrSconePlain,NA,14401,917,TGxZYSTcTkdvbWYaJ
plain sink,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWashstandBowl.png,NA,6,wood,4,clay,1,iron nugget,,,,,,,NFS,200,NA,NA,Wildest Dreams DIY,Purchase Wildest Dreams DIY from Nook's Cranny,NA,NA,1.0.0,Yes,0,Housewares,3683,brown,FtrWashstandBowl,NA,371,174,2ep7S8GmDoqMHTzTo
plain wooden shop sign,https://acnhcdn.com/latest/DIYRecipeIcon/FtrSignWood.png,NA,6,wood,,,,,,,,,,,NFS,200,NA,NA,Jock villagers,,NA,NA,1.0.0,Yes,0,Housewares,3692,brown,FtrSignWood,NA,372,166,q5Gq6yTqh25mfP83A
plate armor,https://acnhcdn.com/latest/DIYRecipeIcon/FtrArmor.png,NA,10,iron nugget,,,,,,,,,,,NFS,200,NA,NA,Smug villagers,,NA,NA,2.0.0,Yes,0,Housewares,12611,dark gray,FtrArmor,NA,919,1049,huzaZ9hdKMH2c5bZ7
poke,https://acnhcdn.com/latest/CookingIcon/FtrSaladbowlPoke.png,NA,1,salmon,1,tomato,,,,,,,,,NFS,200,NA,NA,Catching a salmon,,NA,NA,2.0.0,Yes,0,Savory,13969,color_62,FtrSaladbowlPoke,NA,12206,878,C9iWyNtf2ZxDnrG48
pond stone,https://acnhcdn.com/latest/DIYRecipeIcon/FtrStonewaterbowl.png,NA,10,stone,,,,,,,,,,,NFS,200,NA,NA,Snooty villagers,,NA,NA,1.0.0,Yes,0,Housewares,7393,light gray,FtrStonewaterbowl,NA,819,513,LqSfpSHJgQyAJDHkJ
pot,https://acnhcdn.com/latest/DIYRecipeIcon/FtrKame.png,NA,5,clay,,,,,,,,,,,NFS,200,NA,NA,Cranky villagers; Tom Nook,Obtained during the main storyline during the villager house development quest,NA,NA,1.0.0,Yes,0,Miscellaneous,2559,brick,FtrKame,NA,703,37,4kNto6azXBJEzDZvA
potato curry,https://acnhcdn.com/latest/CookingIcon/FtrNancurryPotato.png,NA,3,flour,3,potato,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,14127,color_77,FtrNancurryPotato,NA,13103,935,PHFDfErEoufAJ7TYT
potato galette,https://acnhcdn.com/latest/CookingIcon/FtrPancakePotato.png,NA,2,flour,3,potato,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,14131,color_67,FtrPancakePotato,NA,12312,939,qdidcxNWNktBmM2Np
potato potage,https://acnhcdn.com/latest/CookingIcon/FtrSoupPotato.png,NA,1,flour,2,potato,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,13932,color_64,FtrSoupPotato,NA,12102,845,73ncwJFJAMT3caNip
potted ivy,https://acnhcdn.com/latest/DIYRecipeIcon/FtrLeafWall.png,NA,5,clump of weeds,5,clay,,,,,,,,,NFS,200,NA,NA,Test Your DIY Skills,Purchase Test Your DIY Skills from Nook's Cranny,NA,NA,1.0.0,Yes,0,Wall-mounted,3785,green,FtrLeafWall,NA,1231,214,PRZpskqoyoPoT6g3c
pound cake,https://acnhcdn.com/latest/CookingIcon/FtrPoundcake.png,NA,2,flour,1,sugar,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13980,color_63,FtrPoundcake,NA,14701,889,BmLXqRhpxZyrRQYPc
pretty cosmos wreath,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDoorOrnamentWreathCosmosMix.png,NA,3,orange cosmos,3,pink cosmos,3,red cosmos,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,1.0.0,Yes,100,Wall-mounted,5745,green,FtrDoorOrnamentWreathCosmosMix,NA,7847,445,sSXrhgXnaQfP53KFk
pretty tulip wreath,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDoorOrnamentWreathTulipMix.png,NA,3,orange tulips,3,pink tulips,3,purple tulips,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,1.0.0,Yes,100,Wall-mounted,5751,green,FtrDoorOrnamentWreathTulipMix,NA,7850,361,z4k9YXZrLp9x6TXXF
pretzels,https://acnhcdn.com/latest/CookingIcon/FtrPretzel.png,NA,1,flour,1,sugar,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13986,color_64,FtrPretzel,NA,14101,895,YdpQh69WfwZuL3sRK
project table,https://acnhcdn.com/latest/DIYRecipeIcon/FtrWorktable.png,NA,10,wood,,,,,,,,,,,NFS,200,NA,NA,Snooty villagers,,NA,NA,2.0.0,Yes,0,Housewares,12349,brown,FtrWorktable,NA,408,1054,YEdcad8waG6Pf9agW
pull-apart bread,https://acnhcdn.com/latest/CookingIcon/FtrSkilletBread.png,NA,2,flour,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,14182,color_68,FtrSkilletBread,NA,12705,962,yc8pkMTLiDCA9qNPA
pumpkin bagel sandwich,https://acnhcdn.com/latest/CookingIcon/FtrBeaglesandPumpkin.png,NA,2,flour,3,orange pumpkin,,,,,,,,,NFS,200,NA,NA,Be a Chef! DIY Recipes+,,NA,NA,2.0.0,Yes,0,Savory,14125,color_65,FtrBeaglesandPumpkin,NA,12413,933,nCM6CQATAW8F3E29a
pumpkin cupcakes,https://acnhcdn.com/latest/CookingIcon/FtrCupcakePumpkin.png,NA,1,flour,1,sugar,2,orange pumpkin,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,14114,color_68,FtrCupcakePumpkin,NA,14204,922,LQv9YQMvzYW73Dhvf
pumpkin curry,https://acnhcdn.com/latest/CookingIcon/FtrNancurryPumpkin.png,NA,3,flour,3,orange pumpkin,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,14121,color_77,FtrNancurryPumpkin,NA,13104,929,do7ajs52T7KNrrHbg
pumpkin pie,https://acnhcdn.com/latest/CookingIcon/FtrPiePumpkin.png,NA,3,flour,2,sugar,2,orange pumpkin,,,,,,,NFS,200,NA,NA,Turkey Day Recipes,Obtain Turkey Day Recipes from Franklin or buy it from Nook's Cranny,Turkey Day; Turkey Day (days after),Yes,2.0.0,Yes,0,Savory,13329,color_64,FtrPiePumpkin,NA,15202,973,CiR9F7NezNSSxFdEt
pumpkin pound cake,https://acnhcdn.com/latest/CookingIcon/FtrPoundcakePumpkin.png,NA,2,flour,1,sugar,2,orange pumpkin,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,13981,color_62,FtrPoundcakePumpkin,NA,14704,890,8R8jD3Gr2gdiRM4jF
pumpkin scones,https://acnhcdn.com/latest/CookingIcon/FtrSconePumpkin.png,NA,2,whole-wheat flour,1,sugar,2,orange pumpkin,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Sweet,14117,color_66,FtrSconePumpkin,NA,14404,925,dw3R9pXfeCtJCcDDC
pumpkin soup,https://acnhcdn.com/latest/CookingIcon/FtrVesselPumpkin.png,NA,3,orange pumpkin,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,2.0.0,Yes,0,Savory,13941,color_63,FtrVesselPumpkin,NA,12603,854,WMxvTJgkdkwvJvp34
purple hyacinth crown,https://acnhcdn.com/latest/DIYRecipeIcon/CapOrnamentHyacinth3.png,NA,6,purple hyacinths,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,1.0.0,Yes,200,Equipment,5098,green,CapOrnamentHyacinth3,NA,8222,239,aHwaJQnuBTPrrjRtM
purple hyacinth wreath,https://acnhcdn.com/latest/DIYRecipeIcon/FtrDoorOrnamentWreathHyacinthRare.png,NA,10,purple hyacinths,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,1.0.0,Yes,200,Wall-mounted,5769,green,FtrDoorOrnamentWreathHyacinthRare,NA,7862,452,QXWyxbAncQeicP3xY
purple pansy crown,https://acnhcdn.com/latest/DIYRecipeIcon/CapOrnamentPansy3.png,NA,6,purple pansies,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,1.0.0,Yes,200,Equipment,5107,green,CapOrnamentPansy3,NA,8219,248,NJ8nZjXNYWmYkzzGA
purple windflower crown,https://acnhcdn.com/latest/DIYRecipeIcon/CapOrnamentAnemone3.png,NA,6,purple windflowers,,,,,,,,,,,NFS,200,NA,NA,All villagers,,NA,NA,1.0.0,Yes,200,Equipment,5101,green,CapOrnamentAnemone3,NA,8202,242,kz9eW99mbZKy5QZSA
