Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_2_0.png,Bouquet,Design,NA,NA,No,Yes,No,NA,1,Normal,1000,NFS,88,Colorful,Brown,NA,NA,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,NA,NA,365,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_2_0,2_0,7145,gQCeqavpxLFdSGund
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_3_0.png,Girl,Design,NA,NA,No,Yes,No,NA,1,Normal,1000,NFS,88,Colorful,Pink,NA,NA,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,NA,NA,365,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_3_0,3_0,7145,y9QqngAQvRFHocS9M
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_4_0.png,Fairy tale,Design,NA,NA,No,Yes,No,NA,1,Normal,1000,NFS,88,Colorful,Green,NA,NA,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,NA,NA,365,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_4_0,4_0,7145,zRXaEpNJJSbKwB5s5
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_5_0.png,Trees,Design,NA,NA,No,Yes,No,NA,1,Normal,1000,NFS,88,Colorful,Brown,NA,NA,1x1,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,NA,NA,365,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrMomEmbroidery_Remake_5_0,5_0,7145,CAY2n7EhQSME2AnSh
mounted black bass,https://acnhcdn.com/latest/FtrIcon/FtrFishBlackbassWall.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,1300,325,Green,Beige,1200,Poki,1x0.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,ocean,facility,None,None,None,No,Special Fish,No,No lighting,No,For sale,1.0.0,Yes,FtrFishBlackbassWall,NA,11127,Qavtu3AuS8rgdNTEj
mounted blue marlin,https://acnhcdn.com/latest/FtrIcon/FtrFishKajikiWall.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,5000,1250,Blue,Gray,4500,Poki,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,ocean,facility,None,None,None,No,Special Fish,No,No lighting,No,For sale,1.0.0,Yes,FtrFishKajikiWall,NA,11128,2aHZtZ6kJewzjcPft
mounted mountain bike,https://acnhcdn.com/latest/FtrIcon/FtrMountainbikeWall_Remake_0_0.png,Lime,Frame,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Green,Pink,4200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,sports,None,None,None,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_0_0,0_0,13691,h8wQ6rL5ZcYuT9Nyx
mounted mountain bike,https://acnhcdn.com/latest/FtrIcon/FtrMountainbikeWall_Remake_1_0.png,Red,Frame,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Red,Green,4200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,sports,None,None,None,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_1_0,1_0,13691,LRr7Eu4avP8STE3ym
mounted mountain bike,https://acnhcdn.com/latest/FtrIcon/FtrMountainbikeWall_Remake_2_0.png,Light purple,Frame,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Purple,White,4200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,sports,None,None,None,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_2_0,2_0,13691,NtjEokF3GLue3he4S
mounted mountain bike,https://acnhcdn.com/latest/FtrIcon/FtrMountainbikeWall_Remake_3_0.png,Light blue,Frame,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Aqua,Pink,4200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,sports,None,None,None,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_3_0,3_0,13691,Qk6ux8RJTbjghLjtk
mounted mountain bike,https://acnhcdn.com/latest/FtrIcon/FtrMountainbikeWall_Remake_4_0.png,Ivory,Frame,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,White,Green,4200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,sports,None,None,None,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_4_0,4_0,13691,hex3r37mbxrGiwty2
mounted mountain bike,https://acnhcdn.com/latest/FtrIcon/FtrMountainbikeWall_Remake_5_0.png,Navy blue,Frame,NA,NA,No,No,No,NA,NA,None,1700,4700,1175,Blue,Red,4200,Poki,2x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,sports,None,None,None,No,Sports,No,No lighting,No,For sale,2.0.0,Yes,FtrMountainbikeWall_Remake_5_0,5_0,13691,iy3quWgadJtr57qrC
mum wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMum.png,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,720,Yellow,White,NA,NA,1x1,Crafting,,NA,NA,103,fancy,nature,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathMum,NA,5467,R39eBwKXSm8iPLupv
mushroom wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMushroom.png,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,1500,Beige,Brown,NA,NA,1x1,Crafting,,mushrooms,Yes,201,nature,None,mush,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathMushroom,NA,4726,hEi3Kjr3joNZ9372X
My Melody clock,https://acnhcdn.com/latest/FtrIcon/FtrSanrioMymClockWall.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,1000,250,Pink,White,NA,NA,1x1,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,201,fancy,None,My Melody,None,Clock,Yes,My Melody,No,No lighting,No,Not in catalog,1.9.0,Yes,FtrSanrioMymClockWall,NA,12266,NQNwNypLjQeNNKRrA
natural mum wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMumRare.png,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,4800,Green,Green,NA,NA,1x1,Crafting,,NA,NA,103,fancy,nature,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathMumRare,NA,5768,JApYT62qXnRJdrN6E
New Year's shimekazari,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathShimenawa.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,2000,500,Beige,Red,NA,NA,1x1,Nook Shopping Seasonal,,Sh?gatsu,Yes,201,harmonious,None,None,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.6.0,Yes,FtrDoorOrnamentWreathShimenawa,NA,13501,7fTNoE3agLXJCsXsX
Nook Inc. doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentNooklogo.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,375,Green,Green,40,Nook Points,1x1,NookLink,Mailed to players once ordered from NookLink within the Nintendo Switch Online app,NA,NA,431,living room,None,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.9.0,Yes,FtrDoorOrnamentNooklogo,NA,14250,AnbMEQxtHvMMXWEh3
Nook Inc. poster,https://acnhcdn.com/latest/FtrIcon/FtrNookPoster.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,160,Blue,Orange,10,Nook Points,2x1,NookLink,Mailed to players once ordered from NookLink within the Nintendo Switch Online app,NA,NA,431,facility,living room,None,None,None,No,Study,No,No lighting,No,Not for sale,1.9.0,Yes,FtrNookPoster,NA,13315,sWc7nHcnfZ9t8ZRNY
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_0_0.png,White,Wreath color,Gold,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Pink,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_0_0,0_0,14475,ozpraAxAYbb5Scy2a
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_0_1.png,White,Wreath color,Blue,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Pink,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_0_1,0_1,14475,53SY7FH8GHXdeHjq8
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_0_2.png,White,Wreath color,Pink,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Pink,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_0_2,0_2,14475,5769YG4Y34sEgtnEw
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_1_0.png,Blue,Wreath color,Gold,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Aqua,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_1_0,1_0,14475,bnhFjx8wCo855G4aw
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_1_1.png,Blue,Wreath color,Blue,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Aqua,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_1_1,1_1,14475,TncAGKLyz2FZgzDkN
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_1_2.png,Blue,Wreath color,Pink,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Aqua,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_1_2,1_2,14475,hEpTY9g7eeYLHydZi
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_2_0.png,Red & white,Wreath color,Gold,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Red,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_2_0,2_0,14475,qptWoS6uXvgHfXatk
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_2_1.png,Red & white,Wreath color,Blue,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Red,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_2_1,2_1,14475,tFaQg5jrpqccbdXvx
nuptial doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathWedding_Remake_2_2.png,Red & white,Wreath color,Pink,Message color,No,No,Yes,Default,1,Normal,1000,1400,350,Red,White,NA,NA,1x1,Nook Shopping Seasonal,,Wedding Season (Nook Shopping),Yes,201,party,expensive,wedding,None,None,No,House Door Decor,No,No lighting,Yes,Seasonal,1.10.0,Yes,FtrDoorOrnamentWreathWedding_Remake_2_2,2_2,14475,kBNoGFTBbux6oAxBQ
orange wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_0_0.png,Orange,Fruit color,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,2240,Orange,Orange,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,fruits,orange,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFruitsClockW_Remake_0_0,0_0,3976,DDTj9pSTogxWWT7xE
orange wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_1_0.png,Blood orange,Fruit color,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,2240,Red,Red,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,fruits,orange,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFruitsClockW_Remake_1_0,1_0,3976,r8wSzngNjYkGQ8qgv
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_0_0.png,Colorful,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,340,Colorful,Brown,NA,NA,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_0_0,0_0,6818,EBJQx6sRmZMZMLpKr
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_1_0.png,Blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,340,Blue,Gray,NA,NA,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_1_0,1_0,6818,MHGi8BfRedg39mzoF
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_2_0.png,Red,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,340,Red,White,NA,NA,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_2_0,2_0,6818,sHPGXufduxR9NqX45
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_3_0.png,Pink,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,340,Pink,Pink,NA,NA,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_3_0,3_0,6818,gkS5B5jzA6kEWjtXe
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_4_0.png,Gold,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,340,Yellow,Brown,NA,NA,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_4_0,4_0,6818,nnXoHWxC58s7Q27MW
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_5_0.png,White,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,340,White,Gray,NA,NA,1x1,Crafting,,ornaments,Yes,201,party,fancy,festive,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrOrnamentMobile_Remake_5_0,5_0,6818,beNExeXHRdJYaqwhQ
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_0_0.png,Blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,800,Aqua,Blue,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_0_0,0_0,4377,wedAF6DvCg9onv4o9
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_1_0.png,Gold,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,800,Yellow,Orange,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_1_0,1_0,4377,B75wAEeCnxH8NAkt9
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_2_0.png,Silver,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,800,Gray,White,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_2_0,2_0,4377,oFrZjY3NNn4HLxPKp
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_3_0.png,Green,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,800,Green,Yellow,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_3_0,3_0,4377,o9zcqpWGMChmaZNJp
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_4_0.png,Red,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,800,Red,Yellow,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_4_0,4_0,4377,yfrb7vi54SQFStvAH
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_5_0.png,Light green,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,800,Green,Gray,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_5_0,5_0,4377,g4BCy9jW7uSG7PwJk
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_6_0.png,Pink,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,800,Pink,Purple,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_6_0,6_0,4377,KJdyk9hgYsFdzrwbh
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_7_0.png,Purple,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,800,Purple,Gray,NA,NA,1x1,Crafting,,ornaments,Yes,201,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathOrnament_Remake_7_0,7_0,4377,cZM7xNG3ZNjSQ98sF
pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansy.png,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,720,Red,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathPansy,NA,5466,EXzBc9g6GJCzBEfSq
Paradise Planning poster,https://acnhcdn.com/latest/FtrIcon/FtrPosterTakumi.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,225,Aqua,White,810,Poki,2x1,Wardell,,Happy Home Paradise,Yes,151,living room,None,None,None,None,No,Study,No,No lighting,No,Not for sale,2.0.0,Yes,FtrPosterTakumi,NA,14808,appFFT2qpkxJsoPFA
Paradise Planning wall flag,https://acnhcdn.com/latest/FtrIcon/FtrFlagTakumiWall.png,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,600,Red,Red,2200,Poki,1x1,Wardell,,Happy Home Paradise,Yes,151,living room,None,None,None,None,No,Shop,No,No lighting,No,Not for sale,2.0.0,Yes,FtrFlagTakumiWall,NA,14709,HjdYfzospe89NLk42
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_0_0.png,Colorful,Color,NA,NA,No,No,No,NA,NA,None,1000,650,162,Colorful,Colorful,580,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_0_0,0_0,4077,Fhbeq58ZicAdCR5DF
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_1_0.png,Pastel,Color,NA,NA,No,No,No,NA,NA,None,1000,650,162,Colorful,Colorful,580,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_1_0,1_0,4077,Ses2wMLx4htuB5xAe
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_2_0.png,Boating stripes,Color,NA,NA,No,No,No,NA,NA,None,1000,650,162,Aqua,White,580,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_2_0,2_0,4077,5QreLwE762koi732M
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_3_0.png,Orange & black,Color,NA,NA,No,No,No,NA,NA,None,1000,650,162,Orange,Black,580,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_3_0,3_0,4077,Yeg449pjrisRJ3FZE
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_4_0.png,Pop,Color,NA,NA,No,No,No,NA,NA,None,1000,650,162,Green,Red,580,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_4_0,4_0,4077,B4Dib3e8XPEKr5An8
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_5_0.png,Gorgeous,Color,NA,NA,No,No,No,NA,NA,None,1000,650,162,Black,Brown,580,Poki,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,party,fancy,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrPartydecorationWall_Remake_5_0,5_0,4077,5gYwyrjAM92JqXyRw
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_0_0.png,Light wood,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,360,Beige,Brown,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_0_0,0_0,5716,YJFWZqk6NSWXvi32P
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_1_0.png,Light blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,360,Aqua,Orange,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_1_0,1_0,5716,eWhqRZXwwpGXxR3gk
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_2_0.png,Dark gray,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,360,Black,Beige,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_2_0,2_0,5716,Kb3kptxiEb87n3c4u
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_3_0.png,Natural wood,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,360,Orange,Beige,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_3_0,3_0,5716,bYzfAQH3gdmkTL9YW
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_4_0.png,Dark brown,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,360,Brown,Beige,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_4_0,4_0,5716,FHQdg7w2wowNRh2F4
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_5_0.png,White,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,360,White,Orange,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_5_0,5_0,5716,RpPspmpZK9bdKoGCm
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_6_0.png,Blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,360,Aqua,Blue,NA,NA,1x1,Crafting,,NA,NA,103,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentPaw_Remake_6_0,6_0,5716,h96G9rCmkyYpRkAaG
