Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
pineapple aloha shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha3.png,Green,No,960,240,51,Green,Yellow,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,comfy; vacation,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHAloha3,91,6821,adADoFnt3rkf9vW3e
pineapple aloha shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha0.png,Blue,No,960,240,51,Blue,Aqua,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,comfy; vacation,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHAloha0,91,3237,wqmMEPowc8nPrQQWg
pineapple aloha shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha4.png,Purple,No,960,240,51,Purple,Aqua,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,comfy; vacation,7,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHAloha4,91,9772,iCY6jQwQ6KeYA2Hpy
plaid puffed-sleeve shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid1.png,Energetic plaid,No,1200,300,51,Orange,Aqua,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopPuffHPlaid1,1078,12083,BcpPecAjux3ptAGiX
plaid puffed-sleeve shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid3.png,Sweet plaid,No,1200,300,51,Green,Brown,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopPuffHPlaid3,1078,12085,fJmQkeYZpr9vDuTDL
plaid puffed-sleeve shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid0.png,Fancy plaid,No,1200,300,51,Aqua,Red,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopPuffHPlaid0,1078,9827,ReaSZN5ybekKqA7vX
plaid puffed-sleeve shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid2.png,Dreamy plaid,No,1200,300,51,Purple,Blue,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Cute,Simple,everyday; fairy tale; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopPuffHPlaid2,1078,12084,d8irdzPcagbwcKsae
pleather trench coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLLeathertrench0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLLeathertrench0.png,Black,No,1680,420,51,Black,Black,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Elegant,Gorgeous,everyday; formal,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLLeathertrench0,443,4565,KewnJf7bHok3mWcwq
pleather trench coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLLeathertrench1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLLeathertrench1.png,Purple,No,1680,420,51,Purple,Black,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Elegant,Gorgeous,everyday; formal,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLLeathertrench1,443,9304,PifH52GaQrrW6mncf
pleather trench coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLLeathertrench2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLLeathertrench2.png,Brown,No,1680,420,51,Brown,Black,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Elegant,Gorgeous,everyday; formal,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLLeathertrench2,443,9305,bsvkFBG7a6M3Mmjkp
plover cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLChidori1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLChidori1.png,Black,No,1440,360,51,Black,Beige,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Elegant,everyday; formal; party; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLChidori1,290,8020,hXdqDyMqX4SjvBXQW
plover cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLChidori0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLChidori0.png,Red,No,1440,360,51,Red,Beige,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Elegant,everyday; formal; party; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLChidori0,290,4289,MqsdeJxdddrEeh3E4
plover cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLChidori2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLChidori2.png,Green,No,1440,360,51,Green,Beige,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Elegant,everyday; formal; party; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLChidori2,290,8021,7Jf7TzZRjtXCedZdM
plushie-muffler coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDoll1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDoll1.png,Pink,No,1960,490,51,Black,Pink,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Elegant,everyday,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLDoll1,1160,12020,2WcKw4ra44ue3Tz8Y
plushie-muffler coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDoll0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDoll0.png,Orange,No,1960,490,51,Aqua,Orange,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Elegant,everyday,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLDoll0,1160,10909,36boMFqRb52J3RbG8
plushie-muffler coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDoll2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDoll2.png,Gray,No,1960,490,51,Brown,Gray,1x1,1800,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Elegant,everyday,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLDoll2,1160,12035,mTBrCjdJQu2Xo9ECu
pocket tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts0.png,White,No,560,140,51,White,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHPocketshirts0,292,4291,QQAFQmvjB44SjpZGx
pocket tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts1.png,Black,No,560,140,51,Black,Black,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHPocketshirts1,292,8349,kmr5pk9wTTFnKPGY8
pocket tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts6.png,Pink,No,560,140,51,Red,Red,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHPocketshirts6,292,8354,95aip4J493rBgMdFm
pocket tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts5.png,Yellow,No,560,140,51,Orange,Orange,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHPocketshirts5,292,8353,6CPhsvFedH2p8e7RB
pocket tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts7.png,Green,No,560,140,51,Green,Green,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHPocketshirts7,292,8355,vMhZ2SgqzQqALQCqG
pocket tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts3.png,Light blue,No,560,140,51,Aqua,Aqua,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHPocketshirts3,292,8351,Zp5A4P9rvJhCtsSXa
pocket tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts2.png,Purple,No,560,140,51,Purple,Purple,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; comfy,7,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHPocketshirts2,292,8350,XTmK9havPv5LufhpS
pocket tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPocketshirts4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPocketshirts4.png,Red,No,560,140,51,Brown,Brown,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; comfy,8,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHPocketshirts4,292,8352,PKg8qTc4dXxG5H7wJ
polo shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo6.png,White,No,720,180,51,White,White,1x1,650,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; vacation; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolo6,72,8542,6JwPnjGsgesnuMTqg
polo shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo7.png,Black,No,720,180,51,Black,Black,1x1,650,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; vacation; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolo7,72,8543,8kJuqCFWA8kFoPPH8
polo shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo2.png,Red,No,720,180,51,Red,Red,1x1,650,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; vacation; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolo2,72,8538,rLuAkDpQvwdZEXLfd
polo shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo1.png,Pink,No,720,180,51,Pink,Pink,1x1,650,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; vacation; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolo1,72,8537,e3fhP9DJnBfzhzvp3
polo shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo3.png,Orange,No,720,180,51,Orange,Orange,1x1,650,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; vacation; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolo3,72,8539,nWmiLrch4a6Y4SvFd
polo shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo5.png,Ivory,No,720,180,51,Yellow,Yellow,1x1,650,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; vacation; work,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolo5,72,8541,cgbq8e6mR6Fkw5Tth
polo shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo4.png,Green,No,720,180,51,Green,Green,1x1,650,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; vacation; work,7,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolo4,72,8540,MncZvurLPANSS5zXW
polo shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolo0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHPolo0.png,Navy blue,No,720,180,51,Blue,Blue,1x1,650,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Simple,Simple,everyday; vacation; work,8,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsHPolo0,72,3172,aXJRmsG7vX6gQTQKT
pom-pom sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBobble1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBobble1.png,White,No,1440,360,51,White,White,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLBobble1,545,8008,T2xftuY9mWk964vyM
pom-pom sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBobble0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBobble0.png,Pink,No,1440,360,51,Pink,White,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,Winter,Free,Free,Cute,Cute,everyday; fairy tale; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLBobble0,545,4766,PCdRMCmGEuD2vzkLu
pom-pom sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBobble2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLBobble2.png,Blue,No,1440,360,51,Aqua,White,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Spring,NA,Free,Free,Cute,Cute,everyday; fairy tale; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLBobble2,545,8009,Ao9kHgyeJMSmm8jBZ
Pompompurin tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHPurin0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHPurin0.png,NA,No,1000,250,201,Yellow,Brown,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,everyday; fairy tale,1,Yes,Not in catalog,1.9.0,Yes,TopsTexTopTshirtsHPurin0,1289,13176,ZPBiijpjq5zJNb2Xy
poncho coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPompom0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPompom0.png,Red,No,2320,580,51,Red,White,1x1,2100,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; fairy tale,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPompom0,330,4368,jzC7zwDkeDoG5r86N
poncho coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPompom2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPompom2.png,Pink,No,2320,580,51,Pink,White,1x1,2100,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; fairy tale,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPompom2,330,8475,AmN6LhAXHxmuxEBFu
poncho coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPompom1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPompom1.png,Yellow,No,2320,580,51,Yellow,White,1x1,2100,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; fairy tale,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPompom1,330,8474,bgtMFZXAzxRCTfn3s
poncho coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPompom3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPompom3.png,Navy blue,No,2320,580,51,Blue,Black,1x1,2100,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; fairy tale,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPompom3,330,8476,Quwqk5ggDgpKgjJyT
poncho-style sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho4.png,Gray,No,1500,375,51,Gray,White,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Active,everyday; outdoorsy,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPoncho4,493,7861,uYGhGRCbymGGSyqGJ
poncho-style sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho2.png,Orange,No,1500,375,51,Orange,Brown,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Active,everyday; outdoorsy,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPoncho2,493,7859,uXWv6sNMdhrzKRnWa
poncho-style sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho3.png,Blue,No,1500,375,51,Blue,Green,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Active,everyday; outdoorsy,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPoncho3,493,7860,XEBPh6Cin4g9DtSFt
poncho-style sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho1.png,Peacock blue,No,1500,375,51,Blue,Purple,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Active,everyday; outdoorsy,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPoncho1,493,7858,suGrhCoM7Yu9bjSPq
poncho-style sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPoncho0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPoncho0.png,Purple,No,1500,375,51,Purple,Red,1x1,1400,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Winter,Free,Free,Elegant,Active,everyday; outdoorsy,5,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPoncho0,493,4661,MHD4iwXXktfkmB3hK
prince's tunic,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince3.png,Red,No,4800,1200,51,Red,Red,1x1,4300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,fairy tale; formal; party,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPrince3,364,8244,XtGR7cNA5yB64rKYg
prince's tunic,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince2.png,Green,No,4800,1200,51,Green,Red,1x1,4300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,fairy tale; formal; party,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPrince2,364,8243,62WFtzxN2gSscQab5
prince's tunic,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince0.png,Blue,No,4800,1200,51,Blue,Red,1x1,4300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,fairy tale; formal; party,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPrince0,364,4433,aQWEZJdAx6J5e5uSi
prince's tunic,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince4.png,Purple,No,4800,1200,51,Purple,Red,1x1,4300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,fairy tale; formal; party,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPrince4,364,8245,JnJLgoCcuLkPRMXhC
prince's tunic,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPrince1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPrince1.png,Beige,No,4800,1200,51,Beige,Red,1x1,4300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,fairy tale; formal; party,5,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPrince1,364,8242,bsy8ohY5dozQeD9BR
printed fleece sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFleece4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFleece4.png,Green,No,1260,315,51,Green,Orange,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Free,Free,Active,Cool,everyday; outdoorsy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFleece4,506,7853,KdZGYyFf9JWpavi9y
printed fleece sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFleece0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFleece0.png,Moss green,No,1260,315,51,Green,Purple,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Free,Free,Active,Cool,everyday; outdoorsy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFleece0,506,4680,kSS9mxjWJBT4ho222
printed fleece sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFleece1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFleece1.png,Blue,No,1260,315,51,Blue,Purple,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Free,Free,Active,Cool,everyday; outdoorsy,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFleece1,506,7850,r4xo3AA59z6v2x5F6
printed fleece sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLFleece3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLFleece3.png,Purple,No,1260,315,51,Purple,Pink,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,Winter,Free,Free,Active,Cool,everyday; outdoorsy,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLFleece3,506,7852,WokfdCbfHNSEx83jR
