Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
long denim cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMuffler0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMuffler0.png,Gray,No,2000,500,51,Blue,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Simple,Simple,everyday; comfy,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLMuffler0,435,4555,NRtd5giqZBsb6tDJt
long denim cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMuffler1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMuffler1.png,Pink,No,2000,500,51,Blue,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,everyday; comfy,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLMuffler1,435,8504,beY8nujL2Em94c8G8
long down coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLDowncoat2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLDowncoat2.png,White,No,1900,475,51,White,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Cool,everyday; outdoorsy,1,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLDowncoat2,457,8327,5ooKyDgSYxyKhicHw
long down coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLDowncoat0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLDowncoat0.png,Black,No,1900,475,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Cool,everyday; outdoorsy,2,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLDowncoat0,457,4589,T8koPDsk2Sjw2BBw6
long down coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLDowncoat1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLDowncoat1.png,Green,No,1900,475,51,Green,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Cool,everyday; outdoorsy,3,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLDowncoat1,457,8326,Stimu3yss7zsxCrf2
long down coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLDowncoat3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLDowncoat3.png,Purple,No,1900,475,51,Purple,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Cool,everyday; outdoorsy,4,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLDowncoat3,457,8328,HebEeTZubfYomrehS
long down coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLDowncoat4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLDowncoat4.png,Beige,No,1900,475,51,Beige,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Simple,Cool,everyday; outdoorsy,5,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLDowncoat4,457,8329,4X365oYAMDtJSeA5e
long pleather coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLLeathercoat0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLLeathercoat0.png,Black,No,1840,460,51,Black,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cool,Cool,everyday; formal; goth,1,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLLeathercoat0,324,4360,z9cjZfRyxBFoBQPgf
long pleather coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLLeathercoat1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLLeathercoat1.png,Purple,No,1840,460,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cool,Cool,everyday; formal; goth,2,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLLeathercoat1,324,9301,JcQu3bnBv6LkCwsQ4
long pleather coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLLeathercoat2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLLeathercoat2.png,Brown,No,1840,460,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cool,Cool,everyday; formal; goth,3,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLLeathercoat2,324,9302,dQEE4kioeqhHXsuce
long-underwear set,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHaramaki0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHaramaki0.png,White,No,1050,262,51,White,Beige,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,1,Yes,Overall,L,For sale,2.0.0,Yes,TopsTexOnepieceOverallLHaramaki0,1485,14846,ChZ9bscFGpWqBmNhJ
long-underwear set,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHaramaki2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHaramaki2.png,Pink,No,1050,262,51,Pink,Pink,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,2,Yes,Overall,L,For sale,2.0.0,Yes,TopsTexOnepieceOverallLHaramaki2,1485,475,BjhYWSquS2Q52Cvjs
long-underwear set,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHaramaki1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHaramaki1.png,Blue,No,1050,262,51,Aqua,Beige,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,3,Yes,Overall,L,For sale,2.0.0,Yes,TopsTexOnepieceOverallLHaramaki1,1485,474,HG5ZeqPaA9F7Pb9jx
loose fall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAutumncheck0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAutumncheck0.png,Red,No,1800,450,51,Red,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party,1,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAutumncheck0,338,4396,dPcv3HjnGPjjcvA3X
loose fall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAutumncheck2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAutumncheck2.png,Orange,No,1800,450,51,Orange,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party,2,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAutumncheck2,338,8955,RhABr5i8uzbGe3C8C
loose fall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAutumncheck1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAutumncheck1.png,Peacock blue,No,1800,450,51,Green,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party,3,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAutumncheck1,338,8954,xp2ZGijoR9kaHMfZF
loose fall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLAutumncheck3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLAutumncheck3.png,Blue,No,1800,450,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Elegant,Cute,everyday; fairy tale; formal; party,4,Yes,Box,L,For sale,1.0.0,Yes,TopsTexOnepieceBoxLAutumncheck3,338,8956,vKSSsFefrjajgLcZ7
Luigi outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLLuigi0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLLuigi0.png,NA,No,2400,600,201,Blue,Green,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,fairy tale; party,1,Yes,Salopette,L,Not in catalog,1.8.0,Yes,TopsTexOnepieceSalopetteLLuigi0,1322,13556,5dxZbAijfWtRQ5z5T
mage's dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLHalloween2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLHalloween2.png,White,No,2040,510,51,White,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Womanly,Womanly,Cute,Cool,fairy tale; goth; party,1,Yes,Balloon,L,For sale,1.5.0,Yes,TopsTexOnepieceBalloonLHalloween2,1263,13383,gwsY2pJnFb9o3XRfK
mage's dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLHalloween5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLHalloween5.png,Black,No,2040,510,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Womanly,Womanly,Cute,Cool,fairy tale; goth; party,2,Yes,Balloon,L,For sale,1.5.0,Yes,TopsTexOnepieceBalloonLHalloween5,1263,13386,mFf2Jwk9DkzTK5ipj
mage's dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLHalloween4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLHalloween4.png,Red,No,2040,510,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Womanly,Womanly,Cute,Cool,fairy tale; goth; party,3,Yes,Balloon,L,For sale,1.5.0,Yes,TopsTexOnepieceBalloonLHalloween4,1263,13385,9BsunxC4ZJRrikNmx
mage's dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLHalloween0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLHalloween0.png,Orange,No,2040,510,51,Orange,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Womanly,Womanly,Cute,Cool,fairy tale; goth; party,4,Yes,Balloon,L,For sale,1.5.0,Yes,TopsTexOnepieceBalloonLHalloween0,1263,12989,46Gz85Hb2BtNDKoLz
mage's dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLHalloween3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLHalloween3.png,Green,No,2040,510,51,Green,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Womanly,Womanly,Cute,Cool,fairy tale; goth; party,5,Yes,Balloon,L,For sale,1.5.0,Yes,TopsTexOnepieceBalloonLHalloween3,1263,13384,nqwTKWFGg5xPns6b7
mage's dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLHalloween1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLHalloween1.png,Purple,No,2040,510,51,Purple,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Womanly,Womanly,Cute,Cool,fairy tale; goth; party,6,Yes,Balloon,L,For sale,1.5.0,Yes,TopsTexOnepieceBalloonLHalloween1,1263,13382,nZ5nsoiY65Y3FogdG
mage's robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLWitch0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLWitch0.png,Black,No,4000,1000,51,Black,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Cool,Elegant,fairy tale; goth,1,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLWitch0,180,3492,QwzceQyaejrnjuKeo
mage's robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLWitch2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLWitch2.png,White,No,4000,1000,51,White,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Cool,Elegant,fairy tale; goth,2,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLWitch2,180,8687,tvFLufLF2zWdjheHR
mage's robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLWitch3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLWitch3.png,Red,No,4000,1000,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Cool,Elegant,fairy tale; goth,3,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLWitch3,180,8688,FHh7m4ZypANLjSdbQ
mage's robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLWitch1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLWitch1.png,Blue,No,4000,1000,51,Blue,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Womanly,Cool,Elegant,fairy tale; goth,4,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLWitch1,180,8686,DiWv9cKqHqZ56M7mQ
magic-academy robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLHalloween2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLHalloween2.png,White,No,2040,510,51,White,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; goth; party,1,Yes,Robe,L,For sale,1.5.0,Yes,TopsTexOnepieceRobeLHalloween2,1315,13492,n54CA26rMdG269TFr
magic-academy robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLHalloween5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLHalloween5.png,Black,No,2040,510,51,Black,Gray,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; goth; party,2,Yes,Robe,L,For sale,1.5.0,Yes,TopsTexOnepieceRobeLHalloween5,1315,13495,TeNTM3M5GEiqmbrKA
magic-academy robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLHalloween4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLHalloween4.png,Red,No,2040,510,51,Red,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; goth; party,3,Yes,Robe,L,For sale,1.5.0,Yes,TopsTexOnepieceRobeLHalloween4,1315,13494,ngZsycPd5saKH7enD
magic-academy robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLHalloween0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLHalloween0.png,Orange,No,2040,510,51,Orange,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; goth; party,4,Yes,Robe,L,For sale,1.5.0,Yes,TopsTexOnepieceRobeLHalloween0,1315,13387,v8YH9ezTiN9AGRssL
magic-academy robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLHalloween3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLHalloween3.png,Green,No,2040,510,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; goth; party,5,Yes,Robe,L,For sale,1.5.0,Yes,TopsTexOnepieceRobeLHalloween3,1315,13493,nsQRFuN7kM3wdbgAY
magic-academy robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRobeLHalloween1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRobeLHalloween1.png,Purple,No,2040,510,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; goth; party,6,Yes,Robe,L,For sale,1.5.0,Yes,TopsTexOnepieceRobeLHalloween1,1315,13491,qQMFfpEF4f7L6TwES
magical dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMagical0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMagical0.png,Pink,No,3180,795,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMagical0,311,4332,dekPjoeMCwfsenYyC
magical dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMagical6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMagical6.png,Black,No,3180,795,51,Black,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMagical6,311,8697,nne2FnotGSuXowGG8
magical dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMagical4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMagical4.png,Red,No,3180,795,51,Red,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,3,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMagical4,311,8695,G9LgQDtBWTyfM6Evh
magical dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMagical1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMagical1.png,Yellow,No,3180,795,51,Yellow,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,4,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMagical1,311,8692,JBkz46v5DQvstthiP
magical dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMagical2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMagical2.png,Green,No,3180,795,51,Green,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,5,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMagical2,311,8693,b4ipAuYxn5gbFLzsh
magical dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMagical7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMagical7.png,Light blue,No,3180,795,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,6,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMagical7,311,8698,25aDALwaeRWazmfLi
magical dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMagical3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMagical3.png,Blue,No,3180,795,51,Blue,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,7,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMagical3,311,8694,Btsjhvg2PYCfYKYxS
magical dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMagical5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMagical5.png,Purple,No,3180,795,51,Purple,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; theatrical,8,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMagical5,311,8696,L8DZpgbiKS4yuoCJm
maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid0.png,Black,No,2320,580,51,Black,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; formal; theatrical; work,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMaid0,54,3138,opsgnAYr7BWuPmnvP
maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid2.png,Red,No,2320,580,51,Red,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; formal; theatrical; work,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMaid2,54,8257,FED5piTDHkEZJKfvj
maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid5.png,Pink,No,2320,580,51,Pink,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; formal; theatrical; work,3,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMaid5,54,8260,PPmKnfiZagY2CZhuc
maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid7.png,Yellow,No,2320,580,51,Yellow,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; formal; theatrical; work,4,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMaid7,54,8262,r6GD27abYW7peC2BY
maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid1.png,Green,No,2320,580,51,Green,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; formal; theatrical; work,5,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMaid1,54,8256,J7pP8mhkogduciE9S
maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid4.png,Mint,No,2320,580,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; formal; theatrical; work,6,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMaid4,54,8259,wJjDaTnbkwFndZ33r
maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid6.png,Purple,No,2320,580,51,Purple,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; formal; theatrical; work,7,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMaid6,54,8261,29KuwjqwwDkySSbZb
maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid3.png,Brown,No,2320,580,51,Brown,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Elegant,fairy tale; formal; theatrical; work,8,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHMaid3,54,8258,L99wRh27xHSrFfXpr
marble-dots dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMarbledot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMarbledot1.png,White,No,1500,375,51,White,Colorful,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Active,Active,everyday; fairy tale; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNMarbledot1,1016,8295,cjRfpfLu7smunSHFE
