Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble0.png,Black,No,4300,1075,51,Black,Yellow,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalNoble0,339,4398,rWWFgt9QoDxe6EfPA
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble7.png,Red,No,4300,1075,51,Red,Yellow,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalNoble7,339,9254,DBAqRZ5xpjuZhFJn6
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble1.png,Ruby red,No,4300,1075,51,Pink,Yellow,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalNoble1,339,9248,2632igFydKw3WFxHx
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble6.png,Yellow,No,4300,1075,51,Yellow,Yellow,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalNoble6,339,9253,rQEANJyC4MqRNPoDo
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble4.png,Green,No,4300,1075,51,Green,Yellow,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalNoble4,339,9251,vp8NwkMskehYgD5Qd
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble3.png,Blue,No,4300,1075,51,Blue,Yellow,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,7,No,For sale,1.0.0,Yes,BottomsTexPantsNormalNoble3,339,9250,hJKzokWv3YSPCNWBf
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble5.png,Purple,No,4300,1075,51,Purple,Yellow,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,8,No,For sale,1.0.0,Yes,BottomsTexPantsNormalNoble5,339,9252,Z6QuTfSDk3fdNsXkg
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor1.png,Black,No,700,175,51,Black,Black,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Active,Simple,outdoorsy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfOutdoor1,395,6899,eKaCM9hPWebjPu9tT
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor3.png,Red,No,700,175,51,Red,Red,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Active,Simple,outdoorsy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfOutdoor3,395,9122,rEYJZgs4HT8deTKJ9
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor0.png,Yellow,No,700,175,51,Yellow,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsHalfOutdoor0,395,4472,3ofXnkcsJAo6gXNjn
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor7.png,Yellow-green,No,700,175,51,Green,Green,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsHalfOutdoor7,395,9126,nwCbkQf3jXtb59WMh
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor5.png,Green,No,700,175,51,Green,Green,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsHalfOutdoor5,395,9124,RQRHHzY2yMCNMvzk8
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor4.png,Blue,No,700,175,51,Blue,Blue,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; sporty,6,No,For sale,1.0.0,Yes,BottomsTexPantsHalfOutdoor4,395,9123,4C2g2XjEPXzaa8NnA
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor2.png,Purple,No,700,175,51,Purple,Purple,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Active,Simple,outdoorsy; sporty,7,No,For sale,1.0.0,Yes,BottomsTexPantsHalfOutdoor2,395,9121,6DYexAvj3fYuK478d
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor6.png,Brown,No,700,175,51,Brown,Brown,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,Summer,Free,Active,Simple,outdoorsy; sporty,8,No,For sale,1.0.0,Yes,BottomsTexPantsHalfOutdoor6,395,9125,3LqkfkNH3e7fpiJeu
patched-knee pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee3.png,Yellow,No,880,220,51,Yellow,Yellow,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; sporty; vacation; work,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideKnee3,404,9280,XcpNbTdYpMGEdXjjn
patched-knee pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee2.png,Green,No,880,220,51,Green,Aqua,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; sporty; vacation; work,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideKnee2,404,9279,nEwEXGs8HuhgFQW5e
patched-knee pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee1.png,Purple,No,880,220,51,Purple,Purple,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,everyday; sporty; vacation; work,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideKnee1,404,9278,z9zmTFvLEecuraK3k
patched-knee pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee0.png,Brown,No,880,220,51,Brown,Orange,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Simple,Simple,everyday; sporty; vacation; work,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideKnee0,404,4490,vCX28eerHYeKTPsqi
patchwork skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch1.png,Red,No,2100,525,51,Red,Brown,1x1,1900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cute,Active,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPatch1,781,8740,iN9SXNzomgrk4M2ht
patchwork skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch2.png,Yellow,No,2100,525,51,Yellow,Brown,1x1,1900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cute,Active,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPatch2,781,8741,yY5DKvtpH9oJ3qZ2d
patchwork skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch3.png,Green,No,2100,525,51,Green,Green,1x1,1900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cute,Active,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPatch3,781,8742,QCvXDx76yBFkAEhMs
patchwork skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch0.png,Blue,No,2100,525,51,Blue,Aqua,1x1,1900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Womanly,Cute,Active,everyday; comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPatch0,781,5544,xHB5bjnwngmR4vi8A
pearl skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlinePearlNavy.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlinePearlNavy.png,NA,No,1680,420,51,Blue,White,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Winter,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlinePearlNavy,855,5737,AhwjyLdd993xipZXk
petal skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu0.png,Cool,No,1540,385,51,Black,Colorful,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Gorgeous,Active,party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTutu0,737,5422,JahPjXhLzEXoZ6ExE
petal skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu2.png,Pastel,No,1540,385,51,Aqua,Colorful,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Gorgeous,Active,party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTutu2,737,8917,K39pB2sJ5TngpRNx2
petal skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu1.png,Rainbow,No,1540,385,51,Purple,Colorful,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Gorgeous,Active,party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineTutu1,737,8916,meApZdCjhq2CwthBL
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha1.png,Red,No,840,210,51,Red,Yellow,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Cool,comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfAloha1,344,11314,YxSWwAsdc5G4N5R5m
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha5.png,Pink,No,840,210,51,Pink,Orange,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Cool,comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfAloha5,344,11318,fEcxudoTXdvSkmeyj
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha6.png,Orange,No,840,210,51,Orange,Yellow,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Cool,comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHalfAloha6,344,11319,khWybQcRhyu53FLSr
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha2.png,Yellow,No,840,210,51,Yellow,Aqua,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Cool,comfy; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHalfAloha2,344,11315,xopHMsb5M5dDq58tt
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha3.png,Green,No,840,210,51,Green,Yellow,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Active,Cool,comfy; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsHalfAloha3,344,11316,BvXFqpT2m7eqTJ7NP
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha0.png,Blue,No,840,210,51,Blue,Aqua,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Cool,comfy; vacation,6,No,For sale,1.0.0,Yes,BottomsTexPantsHalfAloha0,344,4405,HgDALSLpNdPF53Fpc
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha4.png,Purple,No,840,210,51,Purple,Aqua,1x1,760,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Active,Cool,comfy; vacation,7,No,For sale,1.0.0,Yes,BottomsTexPantsHalfAloha4,344,11317,9vgmnf7i8HTnavG8s
pirate pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalPirates0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalPirates0.png,NA,No,NFS,800,451,Black,Yellow,1x1,NA,NA,Gullivarrr,,NA,NA,All Year,All Year,NA,Free,Cool,Gorgeous,fairy tale; formal; goth; theatrical,1,No,Not for sale,1.3.0,Yes,BottomsTexPantsNormalPirates0,1227,12664,pyK94Nu2W7AH5FDs7
plaid shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck3.png,Red,No,980,245,51,Red,Pink,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotShaggycheck3,817,8844,Bp9aGAfzBLEvcvwpS
plaid shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck2.png,Light green,No,980,245,51,Green,Green,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotShaggycheck2,817,8843,YKwxiTSXgoAWPFKto
plaid shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck0.png,Light blue,No,980,245,51,Aqua,Gray,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotShaggycheck0,817,5664,ZjwBFB9GkmP8R5yjg
plaid shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck1.png,Brown,No,980,245,51,Brown,Orange,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Simple,Simple,everyday; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotShaggycheck1,817,8842,XnrtJorxPR9v7shAe
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather7.png,White,No,1560,390,51,White,White,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Active,Cute,everyday; formal,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLeather7,735,10208,uEgrjZeMJ3e7R4eC7
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather1.png,Black,No,1560,390,51,Black,Black,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Active,Cute,everyday; formal,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLeather1,735,10202,htGM9L8vGuoFR7DKk
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather2.png,Pink,No,1560,390,51,Pink,Pink,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Active,Cute,everyday; formal,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLeather2,735,10203,w3TvbZyje7qP3N44p
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather5.png,Orange,No,1560,390,51,Orange,Orange,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,Winter,Womanly,Active,Cute,everyday; formal,4,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLeather5,735,10206,NwhrhoQsg9gk9f7CM
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather4.png,Green,No,1560,390,51,Green,Green,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Active,Cute,everyday; formal,5,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLeather4,735,10205,5T8Bf5SJcG7i9yj97
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather6.png,Light blue,No,1560,390,51,Aqua,Aqua,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Active,Cute,everyday; formal,6,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLeather6,735,10207,yR5wmCLJXDrwenXaQ
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather3.png,Blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Active,Cute,everyday; formal,7,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLeather3,735,10204,vPycBi7ge2sohbnvo
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather0.png,Brown,No,1560,390,51,Brown,Brown,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Womanly,Active,Cute,everyday; formal,8,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLeather0,735,5420,TPN77SS5XxatzMWew
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather0.png,Black,No,1300,325,51,Black,Black,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Cool,Cool,everyday; outdoorsy; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalLeather0,125,3309,bP35TbatDbfYvtKnf
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather3.png,Red,No,1300,325,51,Red,Red,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalLeather3,125,11292,NbXonensSP5tBM2CN
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather5.png,Yellow,No,1300,325,51,Yellow,Yellow,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalLeather5,125,11294,zTrXPthFDf68646TM
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather4.png,Blue,No,1300,325,51,Blue,Blue,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalLeather4,125,11293,jHKt5sBE7iAKewTuK
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather1.png,Brown,No,1300,325,51,Brown,Brown,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy; theatrical,5,No,For sale,1.0.0,Yes,BottomsTexPantsNormalLeather1,125,11290,z9e8X9wFZPCrg7tA4
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather2.png,Beige,No,1300,325,51,Beige,Beige,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Cool,everyday; outdoorsy; theatrical,6,No,For sale,1.0.0,Yes,BottomsTexPantsNormalLeather2,125,11291,t2hrs4jXbseomNbXQ
